id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str 
7.88183E+17,SmartCompany,"As the smashed avocado controversy rages on, @mebank hopes to leverage it for marketing. #smashedavohttps://t.co/4wgJgKhWvl",Tue Oct 18 01:02:00 +0000 2016,18/10/16 2:02,,en,,,15942137,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/699391096284053505/bQjx1tzL_normal.jpg,47671,21278,"Melbourne, Australia",http://twitter.com/SmartCompany/statuses/788183314138013697,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[89,100]}],""symbols"":[],""user_mentions"":[{""screen_name"":""mebank"",""name"":""ME"",""id"":36594761,""id_str"":""36594761"",""indices"":[45,52]}],""urls"":[{""url"":""https://t.co/4wgJgKhWvl"",""expanded_url"":""http://www.smartcompany.com.au/marketing/76953-bank-taking-advantage-smashed-avocado-controversy/"",""display_url"":""smartcompany.com.au/marketing/7695…"",""indices"":[101,124]}]}"
7.88182E+17,mattcdef2000,RT @CatherineDeveny: Hey millenials! Do what I did! Cut out the middle man. I built my house entirely from #smashedavo https://t.co/s7q3qEp…,Tue Oct 18 00:56:44 +0000 2016,18/10/16 1:56,,en,,,10723262,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/3587780730/95931c44987ef7c67d45746de5140a66_normal.jpeg,1705,167,"Adelaide, Australia",http://twitter.com/mattcdef2000/statuses/788181988603600896,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[107,118]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CatherineDeveny"",""name"":""Catherine Deveny"",""id"":30380016,""id_str"":""30380016"",""indices"":[3,19]}],""urls"":[]}"
7.88182E+17,catecoburg,RT @simongerman600: Thanks to @BernardSalt #SmashedAvo was the hot topic yesterday. Is housing more affordable in #avocado hotspots? https:…,Tue Oct 18 00:56:16 +0000 2016,18/10/16 1:56,,en,,,2471957586,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/479048423283249153/tb1aCydA_normal.jpeg,240,494,,http://twitter.com/catecoburg/statuses/788181871209230336,"{""hashtags"":[{""text"":""SmashedAvo"",""indices"":[43,54]},{""text"":""avocado"",""indices"":[114,122]}],""symbols"":[],""user_mentions"":[{""screen_name"":""simongerman600"",""name"":""Simon Kuestenmacher"",""id"":359188534,""id_str"":""359188534"",""indices"":[3,18]},{""screen_name"":""BernardSalt"",""name"":""Bernard Salt"",""id"":21810928,""id_str"":""21810928"",""indices"":[30,42]}],""urls"":[]}"
7.88182E+17,verimaz,@Permanently23 and here you were trying to make your own #smashedavo to save money and your thwarted,Tue Oct 18 00:56:07 +0000 2016,18/10/16 1:56,,en,391927788,Permanently23,420060359,7.88173E+17,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i_S</a>",http://pbs.twimg.com/profile_images/717285273072087041/tjSRaocx_normal.jpg,134,242,"Parramatta, NSW, Australia",http://twitter.com/verimaz/statuses/788181835532505088,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[58,69]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Permanently23"",""name"":""Mrs P23"",""id"":391927788,""id_str"":""391927788"",""indices"":[0,14]}],""urls"":[]}"
7.88181E+17,iPodlord,RT @CatherineDeveny: Hey millenials! Do what I did! Cut out the middle man. I built my house entirely from #smashedavo https://t.co/s7q3qEp…,Tue Oct 18 00:51:44 +0000 2016,18/10/16 1:51,,en,,,420924188,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/2768766365/049def9040257f3a599c32ccaf0e96c3_normal.jpeg,172,812,Melbourne,http://twitter.com/iPodlord/statuses/788180731377750016,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[107,118]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CatherineDeveny"",""name"":""Catherine Deveny"",""id"":30380016,""id_str"":""30380016"",""indices"":[3,19]}],""urls"":[]}"
7.8818E+17,l_teare,"RT @l_teare: good on #CannaCampbell ""SUPER SAVINGS "" listen up #genX #smashedavo see u can get a house deposit !",Tue Oct 18 00:49:59 +0000 2016,18/10/16 1:49,,en,,,2290894069,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/718765964154679296/93w_Bes2_normal.jpg,470,898,Australia,http://twitter.com/l_teare/statuses/788180288706711552,"{""hashtags"":[{""text"":""CannaCampbell"",""indices"":[21,35]},{""text"":""genX"",""indices"":[63,68]},{""text"":""smashedavo"",""indices"":[69,80]}],""symbols"":[],""user_mentions"":[{""screen_name"":""l_teare"",""name"":""Me"",""id"":2290894069,""id_str"":""2290894069"",""indices"":[3,11]}],""urls"":[]}"
7.88178E+17,taughtbygrandma,don't despair millennials. The Guardian calculates if you give up #smashedavo you can have that deposit in 175 years,Tue Oct 18 00:41:00 +0000 2016,18/10/16 1:41,,en,,,734640498,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/770830798303797249/L8Sso8JY_normal.jpg,229,202,Bega Valley NSW,http://twitter.com/taughtbygrandma/statuses/788178028677308417,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[66,77]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
7.88178E+17,squidly_e,• the big boys need to get with the program #smashedavo #avokincado https://t.co/LKo8ZjOJro,Tue Oct 18 00:40:13 +0000 2016,18/10/16 1:40,,en,,,463640885,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/655560928012820480/02gHcvil_normal.jpg,78,970,MEL - AKL -,http://twitter.com/squidly_e/statuses/788177831142404096,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[44,55]},{""text"":""avokincado"",""indices"":[56,67]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":788177807138357200,""id_str"":""788177807138357248"",""indices"":[68,91],""media_url"":""http://pbs.twimg.com/media/CvAriiZUAAAP3LT.jpg"",""media_url_https"":""https://pbs.twimg.com/media/CvAriiZUAAAP3LT.jpg"",""url"":""https://t.co/LKo8ZjOJro"",""display_url"":""pic.twitter.com/LKo8ZjOJro"",""expanded_url"":""https://twitter.com/squidly_e/status/788177831142404096/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":1536,""h"":2048,""resize"":""fit""},""medium"":{""w"":900,""h"":1200,""resize"":""fit""},""small"":{""w"":510,""h"":680,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""}}}]}"
7.88177E+17,brisbanetimes,"Move over spagbol, #smashedavo on toast is our rightful national dish, says @JohnBirmingham. https://t.co/jZtrM5Hgu8",Tue Oct 18 00:38:15 +0000 2016,18/10/16 1:38,,en,,,18749677,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/759871053845831680/pDK4qmvb_normal.jpg,177776,1480,"Queensland, Australia",http://twitter.com/brisbanetimes/statuses/788177337737093120,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[19,30]}],""symbols"":[],""user_mentions"":[{""screen_name"":""JohnBirmingham"",""name"":""John Birmingham"",""id"":28278535,""id_str"":""28278535"",""indices"":[76,91]}],""urls"":[{""url"":""https://t.co/jZtrM5Hgu8"",""expanded_url"":""http://www.brisbanetimes.com.au/comment/blunt-instrument/smashed-avo-toast-has-rightful-place-as-our-national-dish-20161017-gs4ft6.html"",""display_url"":""brisbanetimes.com.au/comment/blunt-…"",""indices"":[93,116]}]}"
7.88177E+17,gnoll110,RT @simongerman600: Thanks to @BernardSalt #SmashedAvo was the hot topic yesterday. Is housing more affordable in #avocado hotspots? https:…,Tue Oct 18 00:38:06 +0000 2016,18/10/16 1:38,,en,,,7506382,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/578863558/basil_brush_dr_who_normal.jpg,1445,1738,Darling Downs,http://twitter.com/gnoll110/statuses/788177298235154433,"{""hashtags"":[{""text"":""SmashedAvo"",""indices"":[43,54]},{""text"":""avocado"",""indices"":[114,122]}],""symbols"":[],""user_mentions"":[{""screen_name"":""simongerman600"",""name"":""Simon Kuestenmacher"",""id"":359188534,""id_str"":""359188534"",""indices"":[3,18]},{""screen_name"":""BernardSalt"",""name"":""Bernard Salt"",""id"":21810928,""id_str"":""21810928"",""indices"":[30,42]}],""urls"":[]}"
7.88177E+17,taughtbygrandma,"RT @trishcahill: I could get outraged by this boomer-millennial war, but I'd rather look at the evidence | Greg Jericho #smashedavo https:/…",Tue Oct 18 00:37:28 +0000 2016,18/10/16 1:37,,en,,,734640498,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/770830798303797249/L8Sso8JY_normal.jpg,229,202,Bega Valley NSW,http://twitter.com/taughtbygrandma/statuses/788177138402721793,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[120,131]}],""symbols"":[],""user_mentions"":[{""screen_name"":""trishcahill"",""name"":""Patricia Cahill"",""id"":4718223936,""id_str"":""4718223936"",""indices"":[3,15]}],""urls"":[]}"
7.88177E+17,taughtbygrandma,"RT @PeppernPudding: Baby boomers, in all their HECS-free wisdom, can pry #smashedavo out of my cold, dead, mortgage-free hands",Tue Oct 18 00:35:46 +0000 2016,18/10/16 1:35,,en,,,734640498,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/770830798303797249/L8Sso8JY_normal.jpg,229,202,Bega Valley NSW,http://twitter.com/taughtbygrandma/statuses/788176711313596416,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[73,84]}],""symbols"":[],""user_mentions"":[{""screen_name"":""PeppernPudding"",""name"":""Charlotte"",""id"":636837775,""id_str"":""636837775"",""indices"":[3,18]}],""urls"":[]}"
7.88176E+17,timgtalking,RT @simongerman600: Thanks to @BernardSalt #SmashedAvo was the hot topic yesterday. Is housing more affordable in #avocado hotspots? https:…,Tue Oct 18 00:34:41 +0000 2016,18/10/16 1:34,,en,,,284002032,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/648054633957486593/pXcxOQUs_normal.jpg,460,793,Melbourne,http://twitter.com/timgtalking/statuses/788176439958867968,"{""hashtags"":[{""text"":""SmashedAvo"",""indices"":[43,54]},{""text"":""avocado"",""indices"":[114,122]}],""symbols"":[],""user_mentions"":[{""screen_name"":""simongerman600"",""name"":""Simon Kuestenmacher"",""id"":359188534,""id_str"":""359188534"",""indices"":[3,18]},{""screen_name"":""BernardSalt"",""name"":""Bernard Salt"",""id"":21810928,""id_str"":""21810928"",""indices"":[30,42]}],""urls"":[]}"
7.88175E+17,OCOSVic,RT @simongerman600: Thanks to @BernardSalt #SmashedAvo was the hot topic yesterday. Is housing more affordable in #avocado hotspots? https:…,Tue Oct 18 00:30:13 +0000 2016,18/10/16 1:30,,en,,,2556209989,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/475883244198453248/BT1rngIJ_normal.jpeg,720,1308,,http://twitter.com/OCOSVic/statuses/788175316720025600,"{""hashtags"":[{""text"":""SmashedAvo"",""indices"":[43,54]},{""text"":""avocado"",""indices"":[114,122]}],""symbols"":[],""user_mentions"":[{""screen_name"":""simongerman600"",""name"":""Simon Kuestenmacher"",""id"":359188534,""id_str"":""359188534"",""indices"":[3,18]},{""screen_name"":""BernardSalt"",""name"":""Bernard Salt"",""id"":21810928,""id_str"":""21810928"",""indices"":[30,42]}],""urls"":[]}"
7.88175E+17,James_HGriffin,RT @simongerman600: Thanks to @BernardSalt #SmashedAvo was the hot topic yesterday. Is housing more affordable in #avocado hotspots? https:…,Tue Oct 18 00:29:31 +0000 2016,18/10/16 1:29,,en,,,199084280,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/710253012506116096/q1WaqGZF_normal.jpg,1326,1844,"Manly, Sydney",http://twitter.com/James_HGriffin/statuses/788175137891766272,"{""hashtags"":[{""text"":""SmashedAvo"",""indices"":[43,54]},{""text"":""avocado"",""indices"":[114,122]}],""symbols"":[],""user_mentions"":[{""screen_name"":""simongerman600"",""name"":""Simon Kuestenmacher"",""id"":359188534,""id_str"":""359188534"",""indices"":[3,18]},{""screen_name"":""BernardSalt"",""name"":""Bernard Salt"",""id"":21810928,""id_str"":""21810928"",""indices"":[30,42]}],""urls"":[]}"
7.88175E+17,PatsKarvelas,RT @simongerman600: Thanks to @BernardSalt #SmashedAvo was the hot topic yesterday. Is housing more affordable in #avocado hotspots? https:…,Tue Oct 18 00:29:22 +0000 2016,18/10/16 1:29,,en,,,95091601,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/558485748312064001/_sZGz0bc_normal.jpeg,27297,5315,Melbourne,http://twitter.com/PatsKarvelas/statuses/788175103196434432,"{""hashtags"":[{""text"":""SmashedAvo"",""indices"":[43,54]},{""text"":""avocado"",""indices"":[114,122]}],""symbols"":[],""user_mentions"":[{""screen_name"":""simongerman600"",""name"":""Simon Kuestenmacher"",""id"":359188534,""id_str"":""359188534"",""indices"":[3,18]},{""screen_name"":""BernardSalt"",""name"":""Bernard Salt"",""id"":21810928,""id_str"":""21810928"",""indices"":[30,42]}],""urls"":[]}"
7.88175E+17,CodyPhelan,RT @simongerman600: Thanks to @BernardSalt #SmashedAvo was the hot topic yesterday. Is housing more affordable in #avocado hotspots? https:…,Tue Oct 18 00:28:53 +0000 2016,18/10/16 1:28,,en,,,3116161258,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/704444429805850624/vwRVXRcO_normal.jpg,555,976,"Melbourne, Victoria",http://twitter.com/CodyPhelan/statuses/788174981721001984,"{""hashtags"":[{""text"":""SmashedAvo"",""indices"":[43,54]},{""text"":""avocado"",""indices"":[114,122]}],""symbols"":[],""user_mentions"":[{""screen_name"":""simongerman600"",""name"":""Simon Kuestenmacher"",""id"":359188534,""id_str"":""359188534"",""indices"":[3,18]},{""screen_name"":""BernardSalt"",""name"":""Bernard Salt"",""id"":21810928,""id_str"":""21810928"",""indices"":[30,42]}],""urls"":[]}"
7.88175E+17,simongerman600,Thanks to @BernardSalt #SmashedAvo was the hot topic yesterday. Is housing more affordable in #avocado hotspots?… https://t.co/YHDLgQ9RFd,Tue Oct 18 00:27:56 +0000 2016,18/10/16 1:27,,en,,,359188534,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/721498037848137728/jwB8qwGJ_normal.jpg,2429,4881,"Melbourne, Victoria",http://twitter.com/simongerman600/statuses/788174739646902272,"{""hashtags"":[{""text"":""SmashedAvo"",""indices"":[23,34]},{""text"":""avocado"",""indices"":[94,102]}],""symbols"":[],""user_mentions"":[{""screen_name"":""BernardSalt"",""name"":""Bernard Salt"",""id"":21810928,""id_str"":""21810928"",""indices"":[10,22]}],""urls"":[{""url"":""https://t.co/YHDLgQ9RFd"",""expanded_url"":""https://twitter.com/i/web/status/788174739646902272"",""display_url"":""twitter.com/i/web/status/7…"",""indices"":[114,137]}]}"
7.88171E+17,DannyDangerOz,"Gave up looking in Canberra after seeing a ""great fixer-upper"" for $460k.But no, #smashedavo is the real problem.",Tue Oct 18 00:13:35 +0000 2016,18/10/16 1:13,,en,118879642,DannyDangerOz,118879642,7.88171E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/724043973015142400/YZsoVQFi_normal.jpg,744,916,"Cooma, NSW",http://twitter.com/DannyDangerOz/statuses/788171130926313472,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[83,94]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
7.88171E+17,DannyDangerOz,"Nearly 7 years ago, with a deposit of $100k, wife and I gave up on trying to buy a simple 3br house in Canberra. Never eaten a #smashedavo",Tue Oct 18 00:11:14 +0000 2016,18/10/16 1:11,,en,,,118879642,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/724043973015142400/YZsoVQFi_normal.jpg,744,916,"Cooma, NSW",http://twitter.com/DannyDangerOz/statuses/788170539013550080,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[127,138]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
7.88167E+17,stuarthorrex,RT @roseybillington: The fact that #smashedavo is trending on Twitter b/c of the housing affordability crisis does somehow feel like peak A…,Mon Oct 17 23:56:22 +0000 2016,18/10/16 0:56,,en,,,38145281,,"<a href=""http://backtoblaq.com"" rel=""nofollow"">Blaq for BlackBerry® 10</a>",http://pbs.twimg.com/profile_images/595793469634936833/yjgyLMnq_normal.jpg,4246,3311,"Sydney, Australia",http://twitter.com/stuarthorrex/statuses/788166797715386368,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[35,46]}],""symbols"":[],""user_mentions"":[{""screen_name"":""roseybillington"",""name"":""Rosey Billington"",""id"":1123424000,""id_str"":""1123424000"",""indices"":[3,19]}],""urls"":[]}"
7.88165E+17,deborah_b,RT @CatherineDeveny: Hey millenials! Do what I did! Cut out the middle man. I built my house entirely from #smashedavo https://t.co/s7q3qEp…,Mon Oct 17 23:47:16 +0000 2016,18/10/16 0:47,,en,,,16656590,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/519345509425639424/BD0lmIoL_normal.jpeg,2309,1759,"sydney, oz",http://twitter.com/deborah_b/statuses/788164508971732992,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[107,118]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CatherineDeveny"",""name"":""Catherine Deveny"",""id"":30380016,""id_str"":""30380016"",""indices"":[3,19]}],""urls"":[]}"
7.88158E+17,hortondamo,Best Facebook add this year. #smashedavo @mebank https://t.co/eHGBaO0m6j,Mon Oct 17 23:21:40 +0000 2016,18/10/16 0:21,,en-GB,,,3065987252,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/574089058227388416/R0apbgOL_normal.jpeg,173,681,Melbourne,http://twitter.com/hortondamo/statuses/788158064021020672,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[29,40]}],""symbols"":[],""user_mentions"":[{""screen_name"":""mebank"",""name"":""ME"",""id"":36594761,""id_str"":""36594761"",""indices"":[41,48]}],""urls"":[],""media"":[{""id"":788158051706560500,""id_str"":""788158051706560512"",""indices"":[49,72],""media_url"":""http://pbs.twimg.com/media/CvAZknrVYAAW1vE.jpg"",""media_url_https"":""https://pbs.twimg.com/media/CvAZknrVYAAW1vE.jpg"",""url"":""https://t.co/eHGBaO0m6j"",""display_url"":""pic.twitter.com/eHGBaO0m6j"",""expanded_url"":""https://twitter.com/hortondamo/status/788158064021020672/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":1067,""h"":925,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":680,""h"":590,""resize"":""fit""},""medium"":{""w"":1067,""h"":925,""resize"":""fit""}}}]}"
7.8815E+17,ea_promoters,@Mornings9 maybe he's saying the #smashedavo is overpriced?!,Mon Oct 17 22:48:50 +0000 2016,17/10/16 23:48,,en-GB,6.95481E+17,Mornings9,2647009969,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/537752254715940864/WLWoos5W_normal.jpeg,78,199,Australia,http://twitter.com/ea_promoters/statuses/788149803624476672,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[34,45]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Mornings9"",""name"":""TODAY EXTRA"",""id"":695480624870633500,""id_str"":""695480624870633472"",""indices"":[0,10]}],""urls"":[]}"
7.88149E+17,BelAirJo,RT @CatherineDeveny: Hey millenials! Do what I did! Cut out the middle man. I built my house entirely from #smashedavo https://t.co/s7q3qEp…,Mon Oct 17 22:45:21 +0000 2016,17/10/16 23:45,,en,,,30480680,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/752267801465724928/nc5Gohob_normal.jpg,61,586,"Newcastle, New South Wales",http://twitter.com/BelAirJo/statuses/788148924049522688,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[107,118]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CatherineDeveny"",""name"":""Catherine Deveny"",""id"":30380016,""id_str"":""30380016"",""indices"":[3,19]}],""urls"":[]}"
7.88148E+17,SuperCroup,RT @stuarthorrex: 2/2 unable to ascertain provenance of EVOO or sourdough bread used. Will investigate. #SmashedAvo,Mon Oct 17 22:41:16 +0000 2016,17/10/16 23:41,,en,,,109223169,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/784955769695395840/PEJoFMj3_normal.jpg,487,453,"Sydney, Australia via Leeds",http://twitter.com/SuperCroup/statuses/788147896361160705,"{""hashtags"":[{""text"":""SmashedAvo"",""indices"":[104,115]}],""symbols"":[],""user_mentions"":[{""screen_name"":""stuarthorrex"",""name"":""Stuart Horrex"",""id"":38145281,""id_str"":""38145281"",""indices"":[3,16]}],""urls"":[]}"
7.88148E+17,SuperCroup,"RT @stuarthorrex: #SmashedAvo for breakfast in solidarity with my #SnakePeople brothers &amp; sisters. $7 w Western Australian Avocados, Maldon…",Mon Oct 17 22:41:14 +0000 2016,17/10/16 23:41,,en,,,109223169,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/784955769695395840/PEJoFMj3_normal.jpg,487,453,"Sydney, Australia via Leeds",http://twitter.com/SuperCroup/statuses/788147888568152064,"{""hashtags"":[{""text"":""SmashedAvo"",""indices"":[18,29]},{""text"":""SnakePeople"",""indices"":[66,78]}],""symbols"":[],""user_mentions"":[{""screen_name"":""stuarthorrex"",""name"":""Stuart Horrex"",""id"":38145281,""id_str"":""38145281"",""indices"":[3,16]}],""urls"":[]}"
7.88148E+17,ljflannas,I bought a house... with a pool. #BernardSalt #millenials #smashedavo https://t.co/0x4kVy72ak,Mon Oct 17 22:40:34 +0000 2016,17/10/16 23:40,,en,,,283954648,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://pbs.twimg.com/profile_images/698815237525352448/sQPTD3dR_normal.jpg,678,1348,Sydney,http://twitter.com/ljflannas/statuses/788147723107119104,"{""hashtags"":[{""text"":""BernardSalt"",""indices"":[33,45]},{""text"":""millenials"",""indices"":[46,57]},{""text"":""smashedavo"",""indices"":[58,69]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/0x4kVy72ak"",""expanded_url"":""https://www.instagram.com/p/BLrl8-qAKYn/"",""display_url"":""instagram.com/p/BLrl8-qAKYn/"",""indices"":[70,93]}]}"
7.88147E+17,jogilvie17,RT @CatherineDeveny: Hey millenials! Do what I did! Cut out the middle man. I built my house entirely from #smashedavo https://t.co/s7q3qEp…,Mon Oct 17 22:39:23 +0000 2016,17/10/16 23:39,,en,,,245537382,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",http://pbs.twimg.com/profile_images/730284912138280960/gBNk3I_E_normal.jpg,250,630,"Brisbane, Queensland",http://twitter.com/jogilvie17/statuses/788147424636182530,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[107,118]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CatherineDeveny"",""name"":""Catherine Deveny"",""id"":30380016,""id_str"":""30380016"",""indices"":[3,19]}],""urls"":[]}"
7.88146E+17,john_shearer_au,RT @CatherineDeveny: Hey millenials! Do what I did! Cut out the middle man. I built my house entirely from #smashedavo https://t.co/s7q3qEp…,Mon Oct 17 22:31:53 +0000 2016,17/10/16 23:31,,en,,,16240917,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/513336374842228736/Gl5UuDHF_normal.png,101,293,Brisbane,http://twitter.com/john_shearer_au/statuses/788145534561157120,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[107,118]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CatherineDeveny"",""name"":""Catherine Deveny"",""id"":30380016,""id_str"":""30380016"",""indices"":[3,19]}],""urls"":[]}"
7.88144E+17,SalPiracha,RT @CatherineDeveny: Hey millenials! Do what I did! Cut out the middle man. I built my house entirely from #smashedavo https://t.co/s7q3qEp…,Mon Oct 17 22:24:14 +0000 2016,17/10/16 23:24,,en,,,152292232,,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",http://pbs.twimg.com/profile_images/614780086504460288/mHj_AnyM_normal.jpg,1791,2045,"Brisbane, Australia",http://twitter.com/SalPiracha/statuses/788143611384778752,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[107,118]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CatherineDeveny"",""name"":""Catherine Deveny"",""id"":30380016,""id_str"":""30380016"",""indices"":[3,19]}],""urls"":[]}"
7.88142E+17,emilygarnett,RT @CatherineDeveny: Hey millenials! Do what I did! Cut out the middle man. I built my house entirely from #smashedavo https://t.co/s7q3qEp…,Mon Oct 17 22:19:08 +0000 2016,17/10/16 23:19,,en,,,18348046,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/679258262227685376/5GDcg_AA_normal.jpg,196,959,"Melbourne, Australia",http://twitter.com/emilygarnett/statuses/788142328217112576,"{""hashtags"":[{""text"":""smashedavo"",""indices"":[107,118]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CatherineDeveny"",""name"":""Catherine Deveny"",""id"":30380016,""id_str"":""30380016"",""indices"":[3,19]}],""urls"":[]}"
7.88141E+17,georgiakmiller,Who needs a house when we can have this as a national dish!!! https://t.co/irQXYP2Z2L #avogate #smashedavo #Millennials #brunchislife,Mon Oct 17 22:12:35 +0000 2016,17/10/16 23:12,,en,,,78560984,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/707127363289485317/u6kYnIPY_normal.jpg,116,212,,http://twitter.com/georgiakmiller/statuses/788140677305470976,"{""hashtags"":[{""text"":""avogate"",""indices"":[86,94]},{""text"":""smashedavo"",""indices"":[95,106]},{""text"":""Millennials"",""indices"":[107,119]},{""text"":""brunchislife"",""indices"":[120,133]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/irQXYP2Z2L"",""expanded_url"":""http://www.brisbanetimes.com.au/comment/blunt-instrument/smashed-avo-toast-has-rightful-place-as-our-national-dish-20161017-gs4ft6.html"",""display_url"":""brisbanetimes.com.au/comment/blunt-…"",""indices"":[62,85]}]}"
